X,Y,OBJECTID,name_e,nom_f,url_e,url_f,site_num_site,min_scale_echelle,max_scale_echelle,PreserveGlobal
-118.061073967469,52.8367434671067,1264267,Wapiti,Wapiti,,,RR048,,,
-118.060757607837,52.8367057587463,1264268,Wapiti,Wapiti,,,RR049,,,
-118.061019295403,52.8365614303414,1264269,Wapiti,Wapiti,,,RR050,,,
-118.063945967189,52.8353934640989,1264270,Wapiti,Wapiti,,,P001,,,
-118.063813094134,52.8355027731417,1264271,Wapiti,Wapiti,,,P002,,,
-118.063696931234,52.8355844844402,1264272,Wapiti,Wapiti,,,P003,,,
-118.06341976351,52.8357353688941,1264273,Wapiti,Wapiti,,,P004,,,
-118.063102111363,52.8357889734114,1264274,Wapiti,Wapiti,,,P005,,,
-118.062904215598,52.8359519647084,1264275,Wapiti,Wapiti,,,P006,,,
-118.062915914357,52.8360611070156,1264276,Wapiti,Wapiti,,,P007,,,
-118.063139359298,52.8361453157406,1264277,Wapiti,Wapiti,,,P008,,,
-118.063469842319,52.8360816427607,1264278,Wapiti,Wapiti,,,P009,,,
-118.063973268074,52.8360223242392,1264279,Wapiti,Wapiti,,,O001,,,
-118.064161990334,52.8362129487023,1264280,Wapiti,Wapiti,,,O002,,,
-118.064359511184,52.836218619187,1264281,Wapiti,Wapiti,,,O003,,,
-118.064558333069,52.8361396000718,1264282,Wapiti,Wapiti,,,O004,,,
-118.064632951042,52.836028955833,1264283,Wapiti,Wapiti,,,O005,,,
-118.063991646986,52.8355614717618,1264284,Wapiti,Wapiti,,,O006,,,
-118.064122746651,52.8354692715346,1264285,Wapiti,Wapiti,,,O007,,,
-118.064793096222,52.837091328586,1264286,Wapiti,Wapiti,,,M001,,,
-118.064623232618,52.8371408333139,1264287,Wapiti,Wapiti,,,M002,,,
-118.064523003917,52.83734219013,1264288,Wapiti,Wapiti,,,M003,,,
-118.064735538725,52.8374753718277,1264289,Wapiti,Wapiti,,,M004,,,
-118.065093371997,52.8373878029153,1264290,Wapiti,Wapiti,,,M005,,,
-118.065309252422,52.8371615828938,1264291,Wapiti,Wapiti,,,M006,,,
-118.06539904573,52.8366563459443,1264292,Wapiti,Wapiti,,,N001,,,
-118.065303040922,52.8365216671259,1264293,Wapiti,Wapiti,,,N002,,,
-118.065103731759,52.8364062305534,1264294,Wapiti,Wapiti,,,N003,,,
-118.064743171905,52.836483602206,1264295,Wapiti,Wapiti,,,N004,,,
-118.064791088717,52.8367249471599,1264296,Wapiti,Wapiti,,,N005,,,
-118.06530559173,52.8376833788622,1264297,Wapiti,Wapiti,,,L001,,,
-118.065095219067,52.8376489434,1264298,Wapiti,Wapiti,,,L002,,,
-118.064271947491,52.8374548674351,1264299,Wapiti,Wapiti,,,L003,,,
-118.06368087444,52.8375493776423,1264300,Wapiti,Wapiti,,,L004,,,
-118.063547023947,52.837609211706,1264301,Wapiti,Wapiti,,,L005,,,
-118.063344462401,52.8377006692507,1264302,Wapiti,Wapiti,,,L006,,,
-118.062904352417,52.8378255194913,1264303,Wapiti,Wapiti,,,L007,,,
-118.06289761043,52.8379357785863,1264304,Wapiti,Wapiti,,,L008,,,
-118.06306593458,52.8380450162793,1264305,Wapiti,Wapiti,,,L009,,,
-118.063454169696,52.83803382483,1264306,Wapiti,Wapiti,,,L010,,,
-118.063952751969,52.8379490666381,1264307,Wapiti,Wapiti,,,K001,,,
-118.064107407391,52.8381138915614,1264308,Wapiti,Wapiti,,,K002,,,
-118.064342969813,52.8381569330543,1264309,Wapiti,Wapiti,,,"K003
K004",,,
-118.06452594556,52.8380915686827,1264310,Wapiti,Wapiti,,,K004,,,
-118.064591906046,52.8379411644992,1264311,Wapiti,Wapiti,,,K005,,,
-118.064213756109,52.8377147865788,1264312,Wapiti,Wapiti,,,K006,,,
-118.064799837056,52.8377122720591,1264313,Wapiti,Wapiti,,,K007,,,
-118.065037625511,52.8377499919434,1264314,Wapiti,Wapiti,,,K008,,,
-118.065250105707,52.8377892115129,1264315,Wapiti,Wapiti,,,K009,,,
-118.064870243179,52.8390041712155,1264316,Wapiti,Wapiti,,,I001,,,
-118.064618933543,52.8391198613516,1264317,Wapiti,Wapiti,,,I002,,,
-118.06452187449,52.8392638896275,1264318,Wapiti,Wapiti,,,I003,,,
-118.064712249923,52.8393676581644,1264319,Wapiti,Wapiti,,,I004,,,
-118.064943168775,52.8394031288229,1264320,Wapiti,Wapiti,,,I005,,,
-118.065317933179,52.8391170935722,1264321,Wapiti,Wapiti,,,I006,,,
-118.065369235119,52.8385919540493,1264322,Wapiti,Wapiti,,,J001,,,
-118.065262061554,52.8384019481637,1264323,Wapiti,Wapiti,,,J002,,,
-118.06494443406,52.838330993847,1264324,Wapiti,Wapiti,,,J003,,,
-118.064700818953,52.8385247540489,1264325,Wapiti,Wapiti,,,J004,,,
-118.064781677055,52.8386618301631,1264326,Wapiti,Wapiti,,,J005,,,
-118.06310715225,52.8404659562802,1264327,Wapiti,Wapiti,,,FF001,,,
-118.062860999399,52.8403882159921,1264328,Wapiti,Wapiti,,,FF002,,,
-118.062458030464,52.8401965223697,1264329,Wapiti,Wapiti,,,FF003,,,
-118.062588629258,52.8400175726941,1264330,Wapiti,Wapiti,,,FF004,,,
-118.062312535399,52.8400998723732,1264331,Wapiti,Wapiti,,,FF005,,,
-118.06248318952,52.8399392028758,1264332,Wapiti,Wapiti,,,FF006,,,
-118.062140103317,52.8399670720285,1264333,Wapiti,Wapiti,,,FF007,,,
-118.062301598301,52.8398100542955,1264334,Wapiti,Wapiti,,,FF008,,,
-118.061893338587,52.8397835872618,1264335,Wapiti,Wapiti,,,FF009,,,
-118.062115363564,52.8396647124629,1264336,Wapiti,Wapiti,,,FF010,,,
-118.061924018394,52.8395338141932,1264337,Wapiti,Wapiti,,,FF011,,,
-118.061689221097,52.839479208634,1264338,Wapiti,Wapiti,,,FF012,,,
-118.061455183311,52.8395039278299,1264339,Wapiti,Wapiti,,,FF013,,,
-118.06126583538,52.8396582004323,1264340,Wapiti,Wapiti,,,FF014,,,
-118.061261890467,52.839757887092,1264341,Wapiti,Wapiti,,,FF015,,,
-118.061563066641,52.8397814753626,1264342,Wapiti,Wapiti,,,FF016,,,
-118.061315643089,52.8399278201889,1264343,Wapiti,Wapiti,,,FF017,,,
-118.061456995202,52.8400754132329,1264344,Wapiti,Wapiti,,,FF018,,,
-118.061834445342,52.8401499550941,1264345,Wapiti,Wapiti,,,FF019,,,
-118.061574418039,52.8402528053413,1264346,Wapiti,Wapiti,,,FF020,,,
-118.061936074389,52.8403529509768,1264347,Wapiti,Wapiti,,,FF021,,,
-118.061670625732,52.8404549545294,1264348,Wapiti,Wapiti,,,FF022,,,
-118.062013010744,52.8405014660907,1264349,Wapiti,Wapiti,,,FF023,,,
-118.061760897518,52.8406302336866,1264350,Wapiti,Wapiti,,,FF024,,,
-118.061844155264,52.8407888423091,1264351,Wapiti,Wapiti,,,FF025,,,
-118.062182576942,52.840845648583,1264352,Wapiti,Wapiti,,,FF026,,,
-118.06193149596,52.8409626030523,1264353,Wapiti,Wapiti,,,FF027,,,
-118.06227941199,52.8410325382189,1264354,Wapiti,Wapiti,,,FF028,,,
-118.062054277448,52.8411748241061,1264355,Wapiti,Wapiti,,,FF029,,,
-118.062391521079,52.8411688414526,1264356,Wapiti,Wapiti,,,FF030,,,
-118.062182754012,52.8413226119236,1264357,Wapiti,Wapiti,,,FF031,,,
-118.062628368244,52.8412776037891,1264358,Wapiti,Wapiti,,,FF032,,,
-118.062730144251,52.8414433490149,1264359,Wapiti,Wapiti,,,FF033,,,
-118.067215089989,52.8407732559901,1264360,Wapiti,Wapiti,,,A022,,,
-118.066999774938,52.8405437961098,1264361,Wapiti,Wapiti,,,A021,,,
-118.066367350958,52.8415373828766,1264362,Wapiti,Wapiti,,,C001,,,
-118.065979116345,52.8416265137171,1264363,Wapiti,Wapiti,,,C002,,,
-118.065988303393,52.8418185534901,1264364,Wapiti,Wapiti,,,C003,,,
-118.06609378498,52.8418782130298,1264365,Wapiti,Wapiti,,,C004,,,
-118.066494396427,52.8418269947467,1264366,Wapiti,Wapiti,,,C005,,,
-118.066762478249,52.8411637133963,1264367,Wapiti,Wapiti,,,D001,,,
-118.066771790092,52.8409856216743,1264368,Wapiti,Wapiti,,,D002,,,
-118.066453248483,52.8408438960495,1264369,Wapiti,Wapiti,,,D003,,,
-118.066133102708,52.8409355689553,1264370,Wapiti,Wapiti,,,D004,,,
-118.066180948381,52.8411737756195,1264371,Wapiti,Wapiti,,,D005,,,
-118.066532742202,52.8422285141845,1264372,Wapiti,Wapiti,,,A001,,,
-118.066356497026,52.8423702813306,1264373,Wapiti,Wapiti,,,A002,,,
-118.066062621249,52.8425239549594,1264374,Wapiti,Wapiti,,,A003,,,
-118.065747998266,52.8425630185403,1264375,Wapiti,Wapiti,,,A004,,,
-118.065474420789,52.8425542419903,1264376,Wapiti,Wapiti,,,A005,,,
-118.065178083559,52.8424982601473,1264377,Wapiti,Wapiti,,,A006,,,
-118.0652476761,52.8422737818668,1264378,Wapiti,Wapiti,,,B001,,,
-118.065459576207,52.8422322116052,1264379,Wapiti,Wapiti,,,B002,,,
-118.065536097557,52.8421532514752,1264380,Wapiti,Wapiti,,,B003,,,
-118.065404928055,52.8420318017457,1264381,Wapiti,Wapiti,,,B004,,,
-118.065212646844,52.8420488119469,1264382,Wapiti,Wapiti,,,B005,,,
-118.065113065707,52.8421421022475,1264383,Wapiti,Wapiti,,,B006,,,
-118.064789510009,52.8425747226256,1264384,Wapiti,Wapiti,,,A015,,,
-118.065765723057,52.8427420715596,1264385,Wapiti,Wapiti,,,A016,,,
-118.066178304242,52.8426877932357,1264386,Wapiti,Wapiti,,,A017,,,
-118.066749699716,52.8423878571464,1264387,Wapiti,Wapiti,,,A019,,,
-118.0668298226,52.8422595117565,1264388,Wapiti,Wapiti,,,A020,,,
-118.064497005411,52.842379779723,1264389,Wapiti,Wapiti,,,A014,,,
-118.064181874627,52.842160470497,1264390,Wapiti,Wapiti,,,A013,,,
-118.064016017439,52.8420442986945,1264391,Wapiti,Wapiti,,,A012,,,
-118.064025554337,52.8417587661491,1264392,Wapiti,Wapiti,,,A007,,,
-118.063895960404,52.8416298795299,1264393,Wapiti,Wapiti,,,A008,,,
-118.063503816707,52.8416227168206,1264394,Wapiti,Wapiti,,,A009,,,
-118.063394599453,52.8417311426881,1264395,Wapiti,Wapiti,,,A010,,,
-118.063468517886,52.8419006741392,1264396,Wapiti,Wapiti,,,A011,,,
-118.067377411849,52.8431575688091,1264397,Wapiti,Wapiti,,,AA001,,,
-118.067385304764,52.8432047595139,1264398,Wapiti,Wapiti,,,AA002,,,
-118.067416775705,52.8432632824206,1264399,Wapiti,Wapiti,,,AA003,,,
-118.067437006373,52.8433031194304,1264400,Wapiti,Wapiti,,,AA004,,,
-118.086554467222,52.8518434087955,1264401,Whistlers,Whistlers,,,15E,,,
-118.086534225814,52.8519995552802,1264402,Whistlers,Whistlers,,,15F,,,
-118.086559118016,52.8521516033163,1264403,Whistlers,Whistlers,,,15G,,,
-118.086681024263,52.8522595974606,1264404,Whistlers,Whistlers,,,15H,,,
-118.086799771672,52.852291313938,1264405,Whistlers,Whistlers,,,15I,,,
-118.086916438619,52.8522846186692,1264406,Whistlers,Whistlers,,,15J,,,
-118.087097090503,52.8522012157563,1264407,Whistlers,Whistlers,,,15K,,,
-118.08729159053,52.8520736727092,1264408,Whistlers,Whistlers,,,15L,,,
-118.087396902894,52.851922539833,1264409,Whistlers,Whistlers,,,15M,,,
-118.08739333027,52.8517390482954,1264410,Whistlers,Whistlers,,,15N,,,
-118.087449218639,52.8515600517932,1264411,Whistlers,Whistlers,,,15O,,,
-118.087209031551,52.8510907272594,1264412,Whistlers,Whistlers,,,16A,,,
-118.087209349529,52.8510051813778,1264413,Whistlers,Whistlers,,,16B,,,
-118.087192578428,52.8508783156475,1264414,Whistlers,Whistlers,,,16C,,,
-118.087143958589,52.8507209489779,1264415,Whistlers,Whistlers,,,16D,,,
-118.087065864224,52.8505399103497,1264416,Whistlers,Whistlers,,,16E,,,
-118.086975898134,52.8504308578593,1264417,Whistlers,Whistlers,,,16F,,,
-118.086824403095,52.8503219490875,1264418,Whistlers,Whistlers,,,16G,,,
-118.086676879471,52.8502557737635,1264419,Whistlers,Whistlers,,,16H,,,
-118.086332135685,52.8502311905359,1264420,Whistlers,Whistlers,,,16I,,,
-118.086122965727,52.8504336611061,1264421,Whistlers,Whistlers,,,16J,,,
-118.086178509911,52.8505643886074,1264422,Whistlers,Whistlers,,,16K,,,
-118.086222809007,52.8506398927143,1264423,Whistlers,Whistlers,,,16L,,,
-118.086376748026,52.8507931771127,1264424,Whistlers,Whistlers,,,16M,,,
-118.08650929432,52.8509134660349,1264425,Whistlers,Whistlers,,,16N,,,
-118.086650865799,52.8510368734554,1264426,Whistlers,Whistlers,,,16O,,,
-118.086888768582,52.8511979710895,1264427,Whistlers,Whistlers,,,16P,,,
-118.086498819606,52.8512661083166,1264428,Whistlers,Whistlers,,,17A,,,
-118.086304792669,52.8512022589439,1264429,Whistlers,Whistlers,,,17B,,,
-118.086042444533,52.8510798649946,1264430,Whistlers,Whistlers,,,17C,,,
-118.085852510983,52.8509781471484,1264431,Whistlers,Whistlers,,,17D,,,
-118.085668968164,52.8509309475988,1264432,Whistlers,Whistlers,,,17E,,,
-118.085513292691,52.8509461491032,1264433,Whistlers,Whistlers,,,17F,,,
-118.085365328321,52.8510189492627,1264434,Whistlers,Whistlers,,,17G,,,
-118.085284139716,52.851154936895,1264435,Whistlers,Whistlers,,,17H,,,
-118.085350541838,52.8513053683692,1264436,Whistlers,Whistlers,,,17I,,,
-118.085577397958,52.851412315538,1264437,Whistlers,Whistlers,,,17J,,,
-118.085800096409,52.8514731803018,1264438,Whistlers,Whistlers,,,17K,,,
-118.086017083923,52.8515160088044,1264439,Whistlers,Whistlers,,,17L,,,
-118.086222384974,52.8515154245562,1264440,Whistlers,Whistlers,,,17M,,,
-118.085625200815,52.8499987558226,1264441,Whistlers,Whistlers,,,18A,,,
-118.085478431623,52.8498934413768,1264442,Whistlers,Whistlers,,,18B,,,
-118.085251279216,52.8498178135367,1264443,Whistlers,Whistlers,,,18C,,,
-118.085083108993,52.8499680400778,1264444,Whistlers,Whistlers,,,18W,,,
-118.085090615958,52.8497695107677,1264445,Whistlers,Whistlers,,,18D,,,
-118.08484608581,52.8496951642033,1264446,Whistlers,Whistlers,,,18E,,,
-118.084660360279,52.8496439696598,1264447,Whistlers,Whistlers,,,18F,,,
-118.084377132754,52.8496233274684,1264448,Whistlers,Whistlers,,,18G,,,
-118.084166258795,52.8496237096686,1264449,Whistlers,Whistlers,,,18H,,,
-118.083822710447,52.8496238041231,1264450,Whistlers,Whistlers,,,18I,,,
-118.083614786809,52.8496355312442,1264451,Whistlers,Whistlers,,,18J,,,
-118.083369418632,52.8497196900489,1264452,Whistlers,Whistlers,,,18K,,,
-118.083303581937,52.8497882696164,1264453,Whistlers,Whistlers,,,18L,,,
-118.083235838367,52.8499625746859,1264454,Whistlers,Whistlers,,,18M,,,
-118.080712606088,52.8473247445244,1264455,Whistlers,Whistlers,,,26K,,,
-118.080972857223,52.8474219890351,1264456,Whistlers,Whistlers,,,26MM,,,
-118.081216244065,52.8473978266022,1264457,Whistlers,Whistlers,,,26NN,,,
-118.081535941027,52.8473536433969,1264458,Whistlers,Whistlers,,,26OO,,,
-118.081911736361,52.8473239439905,1264459,Whistlers,Whistlers,,,26P,,,
-118.082100871774,52.8472918741354,1264460,Whistlers,Whistlers,,,26QQ,,,
-118.082257914337,52.8472342952561,1264461,Whistlers,Whistlers,,,26RR,,,
-118.082612779452,52.8470909650538,1264462,Whistlers,Whistlers,,,26SS,,,
-118.082883283422,52.8471957094555,1264463,Whistlers,Whistlers,,,26T,,,
-118.082835967682,52.8469694413248,1264464,Whistlers,Whistlers,,,26TT,,,
-118.083157253187,52.8470014797422,1264465,Whistlers,Whistlers,,,26U,,,
-118.083252113685,52.8468773263681,1264466,Whistlers,Whistlers,,,26UU,,,
-118.081616594669,52.8460853702489,1264467,Whistlers,Whistlers,,,27A,,,
-118.081487593363,52.8462336032773,1264468,Whistlers,Whistlers,,,27B,,,
-118.081397223858,52.8463385586806,1264469,Whistlers,Whistlers,,,27C,,,
-118.081403422159,52.8464352959617,1264470,Whistlers,Whistlers,,,27D,,,
-118.081487156863,52.8465100767048,1264471,Whistlers,Whistlers,,,27E,,,
-118.081758531718,52.8465435104536,1264472,Whistlers,Whistlers,,,27F,,,
-118.081967005961,52.8464866802017,1264473,Whistlers,Whistlers,,,27G,,,
-118.082115025078,52.8463550389522,1264474,Whistlers,Whistlers,,,27H,,,
-118.082082130854,52.846187672576,1264475,Whistlers,Whistlers,,,27I,,,
-118.081990981777,52.8460804606678,1264476,Whistlers,Whistlers,,,27J,,,
-118.081218234345,52.8457947008315,1264477,Whistlers,Whistlers,,,28A,,,
-118.081048305355,52.8457892994327,1264478,Whistlers,Whistlers,,,28B,,,
-118.080790602546,52.8457803729558,1264479,Whistlers,Whistlers,,,28C,,,
-118.080629826586,52.8457831286599,1264480,Whistlers,Whistlers,,,28D,,,
-118.080446496852,52.8458409324535,1264481,Whistlers,Whistlers,,,28E,,,
-118.080332222607,52.8459368005255,1264482,Whistlers,Whistlers,,,28F,,,
-118.080291071768,52.8460447831933,1264483,Whistlers,Whistlers,,,28G,,,
-118.08033546514,52.8461835955064,1264484,Whistlers,Whistlers,,,28H,,,
-118.080474179201,52.8462739001075,1264485,Whistlers,Whistlers,,,28I,,,
-118.080599611138,52.8463100868112,1264486,Whistlers,Whistlers,,,28J,,,
-118.080776932513,52.8463134811136,1264487,Whistlers,Whistlers,,,28K,,,
-118.081030045996,52.8461950131334,1264488,Whistlers,Whistlers,,,28L,,,
-118.081134341358,52.8460863139965,1264489,Whistlers,Whistlers,,,28M,,,
-118.088388929636,52.8523708327298,1264490,Whistlers,Whistlers,,,30A,,,
-118.088503135748,52.8526019449567,1264491,Whistlers,Whistlers,,,30AA,,,
-118.088170901494,52.8525546702846,1264492,Whistlers,Whistlers,,,30B,,,
-118.088276549336,52.852739678267,1264493,Whistlers,Whistlers,,,30BB,,,
-118.0880020923,52.8526489785023,1264494,Whistlers,Whistlers,,,30C,,,
-118.087841334033,52.8527691046083,1264495,Whistlers,Whistlers,,,30CC,,,
-118.087797970099,52.8529362184889,1264496,Whistlers,Whistlers,,,30D,,,
-118.088120228847,52.852947425837,1264497,Whistlers,Whistlers,,,30DD,,,
-118.08786870618,52.8530453689266,1264498,Whistlers,Whistlers,,,30E,,,
-118.087966755624,52.8531558857416,1264499,Whistlers,Whistlers,,,30EE,,,
-118.088094711801,52.8532383409034,1264500,Whistlers,Whistlers,,,30F,,,
-118.088371768548,52.8532578421894,1264501,Whistlers,Whistlers,,,30FF,,,
-118.088355375154,52.8530742501545,1264502,Whistlers,Whistlers,,,30G,,,
-118.088631700001,52.8532128458091,1264503,Whistlers,Whistlers,,,30GG,,,
-118.088688408851,52.8530161658783,1264504,Whistlers,Whistlers,,,30H,,,
-118.088899009982,52.8531669873655,1264505,Whistlers,Whistlers,,,30HH,,,
-118.088895601199,52.8529807641427,1264506,Whistlers,Whistlers,,,30I,,,
-118.08904074849,52.8529559645151,1264507,Whistlers,Whistlers,,,30II,,,
-118.089212180538,52.8531135445529,1264508,Whistlers,Whistlers,,,30J,,,
-118.089427933773,52.8529088329462,1264509,Whistlers,Whistlers,,,30JJ,,,
-118.089475897778,52.8530869933225,1264510,Whistlers,Whistlers,,,30K,,,
-118.089690888344,52.8530797305239,1264511,Whistlers,Whistlers,,,30KK,,,
-118.089764129051,52.8528990472702,1264512,Whistlers,Whistlers,,,30L,,,
-118.089926270517,52.8530765303268,1264513,Whistlers,Whistlers,,,30LL,,,
-118.090144783926,52.8530399601641,1264514,Whistlers,Whistlers,,,30M,,,
-118.090388728032,52.8528271748182,1264515,Whistlers,Whistlers,,,30MM,,,
-118.090118661584,52.8527193212419,1264516,Whistlers,Whistlers,,,30N,,,
-118.090424557286,52.8525775955699,1264517,Whistlers,Whistlers,,,30NN,,,
-118.090339468679,52.8524417784213,1264518,Whistlers,Whistlers,,,30O,,,
-118.089979630587,52.8524565031754,1264519,Whistlers,Whistlers,,,30OO,,,
-118.090171861501,52.8523192975568,1264520,Whistlers,Whistlers,,,30P,,,
-118.089966952469,52.852210204568,1264521,Whistlers,Whistlers,,,30PP,,,
-118.089641967126,52.8522786418035,1264522,Whistlers,Whistlers,,,30Q,,,
-118.089634875343,52.8520701755139,1264523,Whistlers,Whistlers,,,30QQ,,,
-118.089330193876,52.8519948748971,1264524,Whistlers,Whistlers,,,30R,,,
-118.089063644311,52.8519964908832,1264525,Whistlers,Whistlers,,,30RR,,,
-118.089137446227,52.8518457753554,1264526,Whistlers,Whistlers,,,29A,,,
-118.089235466741,52.8517953677537,1264527,Whistlers,Whistlers,,,29AA,,,
-118.089493717413,52.8516014017148,1264528,Whistlers,Whistlers,,,29B,,,
-118.089607027251,52.8514378573289,1264529,Whistlers,Whistlers,,,29BB,,,
-118.089625298213,52.8513132271674,1264530,Whistlers,Whistlers,,,29C,,,
-118.089330682124,52.8512126955417,1264531,Whistlers,Whistlers,,,29D,,,
-118.089633037553,52.8510274486874,1264532,Whistlers,Whistlers,,,29E,,,
-118.08935153079,52.8509119286539,1264533,Whistlers,Whistlers,,,29F,,,
-118.089665254839,52.8508611090551,1264534,Whistlers,Whistlers,,,29G,,,
-118.089394722336,52.8507491960135,1264535,Whistlers,Whistlers,,,29H,,,
-118.089704741049,52.8507166179693,1264536,Whistlers,Whistlers,,,29I,,,
-118.089727160541,52.8505709197027,1264537,Whistlers,Whistlers,,,29J,,,
-118.089587327495,52.8503719119592,1264538,Whistlers,Whistlers,,,29K,,,
-118.08942200445,52.8503051182497,1264539,Whistlers,Whistlers,,,29L,,,
-118.089111723572,52.8502829418048,1264540,Whistlers,Whistlers,,,29M,,,
-118.088748937846,52.8503402225364,1264541,Whistlers,Whistlers,,,29N,,,
-118.088478426102,52.8505307842839,1264542,Whistlers,Whistlers,,,29O,,,
-118.088438475929,52.850646415938,1264543,Whistlers,Whistlers,,,29P,,,
-118.088455805219,52.8507736416718,1264544,Whistlers,Whistlers,,,29Q,,,
-118.088482126891,52.8508911646914,1264545,Whistlers,Whistlers,,,29R,,,
-118.088528471305,52.8510287381795,1264546,Whistlers,Whistlers,,,29S,,,
-118.08886146724,52.8511044812678,1264547,Whistlers,Whistlers,,,29U,,,
-118.088614139427,52.8512431255435,1264548,Whistlers,Whistlers,,,29T,,,
-118.088925993068,52.8512474329651,1264549,Whistlers,Whistlers,,,29V,,,
-118.088696073122,52.851407926903,1264550,Whistlers,Whistlers,,,29W,,,
-118.089008923249,52.8514129335092,1264551,Whistlers,Whistlers,,,29X,,,
-118.088784354262,52.8515844757708,1264552,Whistlers,Whistlers,,,29Y,,,
-118.088817502828,52.8517251440296,1264553,Whistlers,Whistlers,,,29Z,,,
-118.087135913902,52.8514968308435,1264554,Whistlers,Whistlers,,,15A,,,
-118.086875029522,52.8515661691937,1264555,Whistlers,Whistlers,,,15B,,,
-118.086656237592,52.851680849854,1264556,Whistlers,Whistlers,,,15C,,,
-118.086600642772,52.8517437884783,1264557,Whistlers,Whistlers,,,15D,,,
-118.083230428562,52.8500780021447,1264558,Whistlers,Whistlers,,,18N,,,
-118.083335468379,52.8502446384256,1264559,Whistlers,Whistlers,,,18O,,,
-118.083457650696,52.8503157677047,1264560,Whistlers,Whistlers,,,18P,,,
-118.083674244866,52.8503586973053,1264561,Whistlers,Whistlers,,,18Q,,,
-118.083888327454,52.8503327507815,1264562,Whistlers,Whistlers,,,18R,,,
-118.084113159189,52.8502530748405,1264563,Whistlers,Whistlers,,,18S,,,
-118.084379576471,52.8501386011665,1264564,Whistlers,Whistlers,,,18T,,,
-118.084542920636,52.8500594830695,1264565,Whistlers,Whistlers,,,18U,,,
-118.084813223694,52.8499629392616,1264566,Whistlers,Whistlers,,,18V,,,
-118.085206637332,52.8502026822887,1264567,Whistlers,Whistlers,,,19A,,,
-118.084954284311,52.8502337181455,1264568,Whistlers,Whistlers,,,19B,,,
-118.084709361867,52.8503002626269,1264569,Whistlers,Whistlers,,,19C,,,
-118.084511104122,52.8504286257233,1264570,Whistlers,Whistlers,,,19D,,,
-118.084392865656,52.8505735801245,1264571,Whistlers,Whistlers,,,19E,,,
-118.084303972407,52.8507037163464,1264572,Whistlers,Whistlers,,,19F,,,
-118.084226550303,52.8508312167301,1264573,Whistlers,Whistlers,,,19G,,,
-118.084218446623,52.8509343707073,1264574,Whistlers,Whistlers,,,19H,,,
-118.084308506816,52.8510374965473,1264575,Whistlers,Whistlers,,,19I,,,
-118.085760145724,52.8484282623259,1264576,Whistlers,Whistlers,,,21D,,,
-118.085529512876,52.8483671954513,1264577,Whistlers,Whistlers,,,21E,,,
-118.085346802103,52.8483285932015,1264578,Whistlers,Whistlers,,,21F,,,
-118.085045130755,52.8483025255666,1264579,Whistlers,Whistlers,,,21G,,,
-118.084783296766,52.8483783087566,1264580,Whistlers,Whistlers,,,21H,,,
-118.084731764502,52.8485221949296,1264581,Whistlers,Whistlers,,,21I,,,
-118.084783252259,52.8486096943382,1264582,Whistlers,Whistlers,,,21J,,,
-118.084915610721,52.8487018121051,1264583,Whistlers,Whistlers,,,21K,,,
-118.085116634374,52.8487794492411,1264584,Whistlers,Whistlers,,,21L,,,
-118.085390617711,52.8488867031191,1264585,Whistlers,Whistlers,,,21M,,,
-118.084771371513,52.8489797961834,1264586,Whistlers,Whistlers,,,22A,,,
-118.084600871691,52.8488844440019,1264587,Whistlers,Whistlers,,,22B,,,
-118.084367462937,52.8488215117478,1264588,Whistlers,Whistlers,,,22C,,,
-118.084078511168,52.848755394381,1264589,Whistlers,Whistlers,,,22D,,,
-118.083755612592,52.8487619575747,1264590,Whistlers,Whistlers,,,22E,,,
-118.083516274739,52.8488117796296,1264591,Whistlers,Whistlers,,,22F,,,
-118.083359915069,52.8489549862675,1264592,Whistlers,Whistlers,,,22G,,,
-118.083385606507,52.8490689296551,1264593,Whistlers,Whistlers,,,22H,,,
-118.08354427436,52.8491750115222,1264594,Whistlers,Whistlers,,,22I,,,
-118.083795173918,52.8492665912838,1264595,Whistlers,Whistlers,,,22J,,,
-118.084119558897,52.8493608566934,1264596,Whistlers,Whistlers,,,22K,,,
-118.084511425826,52.849304645708,1264597,Whistlers,Whistlers,,,22L,,,
-118.084686210794,52.84932347004,1264598,Whistlers,Whistlers,,,22M,,,
-118.084921750337,52.8492997782863,1264599,Whistlers,Whistlers,,,22N,,,
-118.083719215153,52.8475820779406,1264600,Whistlers,Whistlers,,,23A,,,
-118.078286320201,52.8462476718443,1264601,Whistlers,Whistlers,,,67A,,,
-118.077994720833,52.8461184650338,1264602,Whistlers,Whistlers,,,67B,,,
-118.077683314787,52.846072073334,1264603,Whistlers,Whistlers,,,67C,,,
-118.077426381865,52.8461139301504,1264604,Whistlers,Whistlers,,,67D,,,
-118.077153797898,52.8463052181232,1264605,Whistlers,Whistlers,,,67E,,,
-118.077159557941,52.8465071338843,1264606,Whistlers,Whistlers,,,67F,,,
-118.077230717586,52.8466402169454,1264607,Whistlers,Whistlers,,,67G,,,
-118.077364333367,52.8467672337503,1264608,Whistlers,Whistlers,,,67H,,,
-118.077516022014,52.8468607589637,1264609,Whistlers,Whistlers,,,67I,,,
-118.077639119689,52.8469097312023,1264610,Whistlers,Whistlers,,,67J,,,
-118.078113005321,52.846875096246,1264611,Whistlers,Whistlers,,,67K,,,
-118.078231173887,52.8467840242765,1264612,Whistlers,Whistlers,,,67L,,,
-118.067458459183,52.8433543558155,1264613,Wapiti,Wapiti,,,AA005,,,
